grid_id,min_lat,max_lat,min_lon,max_lon,center_lat,center_lon,demand_score,supply_score
GRID_017_069,37.4765,37.481,127.08640000000008,127.09200000000008,37.47875,127.08920000000008,0.0,252.56369
GRID_017_070,37.4765,37.481,127.09200000000008,127.09760000000009,37.47875,127.09480000000008,9.0,252.56369
GRID_017_071,37.4765,37.481,127.09760000000009,127.10320000000009,37.47875,127.10040000000008,18.0,252.56369
GRID_017_072,37.4765,37.481,127.10320000000009,127.10880000000009,37.47875,127.10600000000008,10.0,252.56369
GRID_017_073,37.4765,37.481,127.10880000000009,127.11440000000009,37.47875,127.11160000000008,10.0,252.56369
GRID_017_074,37.4765,37.481,127.11440000000009,127.12000000000009,37.47875,127.11720000000008,518.5,252.56369
GRID_017_075,37.4765,37.481,127.12000000000009,127.12560000000009,37.47875,127.12280000000008,2918.5,252.56369
GRID_017_076,37.4765,37.481,127.12560000000009,127.13120000000009,37.47875,127.12840000000008,271.0,252.56369
GRID_017_077,37.4765,37.481,127.13120000000009,127.1368000000001,37.47875,127.13400000000009,54.0,252.56369
GRID_017_078,37.4765,37.481,127.1368000000001,127.1424000000001,37.47875,127.13960000000009,102.5,252.56369
GRID_017_079,37.4765,37.481,127.1424000000001,127.1480000000001,37.47875,127.14520000000009,346.0,252.56369
GRID_017_080,37.4765,37.481,127.1480000000001,127.1536000000001,37.47875,127.15080000000009,0.0,252.56369
GRID_017_081,37.4765,37.481,127.1536000000001,127.1592000000001,37.47875,127.15640000000009,0.0,172.63293000000002
GRID_017_082,37.4765,37.481,127.1592000000001,127.1648000000001,37.47875,127.16200000000009,0.0,172.63293000000002
GRID_017_083,37.4765,37.481,127.1648000000001,127.1704000000001,37.47875,127.16760000000009,0.0,172.63293000000002
GRID_017_084,37.4765,37.481,127.1704000000001,127.1760000000001,37.47875,127.1732000000001,0.0,172.63293000000002
GRID_017_085,37.4765,37.481,127.1760000000001,127.1816000000001,37.47875,127.1788000000001,0.0,172.63293000000002
GRID_017_086,37.4765,37.481,127.1816000000001,127.1872000000001,37.47875,127.1844000000001,0.0,172.63293000000002
GRID_017_087,37.4765,37.481,127.1872000000001,127.1928000000001,37.47875,127.1900000000001,0.0,172.63293000000002
GRID_017_088,37.4765,37.481,127.1928000000001,127.1984000000001,37.47875,127.1956000000001,0.0,172.63293000000002
GRID_017_089,37.4765,37.481,127.1984000000001,127.20400000000011,37.47875,127.2012000000001,0.0,172.63293000000002
GRID_018_000,37.481,37.4855,126.7,126.7056,37.48325,126.7028,0.0,129.23721
GRID_018_001,37.481,37.4855,126.7056,126.7112,37.48325,126.7084,0.0,129.23721
GRID_018_002,37.481,37.4855,126.7112,126.7168,37.48325,126.714,0.0,129.23721
GRID_018_003,37.481,37.4855,126.7168,126.72240000000001,37.48325,126.7196,0.0,129.23721
GRID_018_004,37.481,37.4855,126.72240000000001,126.72800000000001,37.48325,126.7252,0.0,129.23721
GRID_018_005,37.481,37.4855,126.72800000000001,126.73360000000001,37.48325,126.7308,0.0,129.23721
GRID_018_006,37.481,37.4855,126.73360000000001,126.73920000000001,37.48325,126.7364,0.0,129.23721
GRID_018_007,37.481,37.4855,126.73920000000001,126.74480000000001,37.48325,126.742,0.0,129.23721
GRID_018_008,37.481,37.4855,126.74480000000001,126.75040000000001,37.48325,126.7476,0.0,129.23721
GRID_018_009,37.481,37.4855,126.75040000000001,126.75600000000001,37.48325,126.7532,0.0,129.23721
GRID_018_010,37.481,37.4855,126.75600000000001,126.76160000000002,37.48325,126.75880000000001,0.0,129.23721
GRID_018_011,37.481,37.4855,126.76160000000002,126.76720000000002,37.48325,126.76440000000001,0.0,129.23721
GRID_018_012,37.481,37.4855,126.76720000000002,126.77280000000002,37.48325,126.77000000000001,0.0,129.23721
GRID_018_013,37.481,37.4855,126.77280000000002,126.77840000000002,37.48325,126.77560000000001,0.0,129.23721
GRID_018_014,37.481,37.4855,126.77840000000002,126.78400000000002,37.48325,126.78120000000001,0.0,129.23721
GRID_018_015,37.481,37.4855,126.78400000000002,126.78960000000002,37.48325,126.78680000000001,0.0,129.23721
GRID_018_016,37.481,37.4855,126.78960000000002,126.79520000000002,37.48325,126.79240000000001,0.0,129.23721
GRID_018_017,37.481,37.4855,126.79520000000002,126.80080000000002,37.48325,126.79800000000002,0.0,129.23721
GRID_018_018,37.481,37.4855,126.80080000000002,126.80640000000002,37.48325,126.80360000000002,0.0,129.23721
GRID_018_019,37.481,37.4855,126.80640000000002,126.81200000000003,37.48325,126.80920000000002,0.0,129.23721
GRID_018_020,37.481,37.4855,126.81200000000003,126.81760000000003,37.48325,126.81480000000002,0.0,129.23721
GRID_018_021,37.481,37.4855,126.81760000000003,126.82320000000003,37.48325,126.82040000000002,111.5,129.23721
GRID_018_022,37.481,37.4855,126.82320000000003,126.82880000000003,37.48325,126.82600000000002,58.0,129.23721
GRID_018_023,37.481,37.4855,126.82880000000003,126.83440000000003,37.48325,126.83160000000002,0.0,129.23721
GRID_018_024,37.481,37.4855,126.83440000000003,126.84000000000003,37.48325,126.83720000000002,59.5,129.23721
GRID_018_025,37.481,37.4855,126.84000000000003,126.84560000000003,37.48325,126.84280000000003,59.0,129.23721
GRID_018_026,37.481,37.4855,126.84560000000003,126.85120000000003,37.48325,126.84840000000003,11.5,129.23721
GRID_018_027,37.481,37.4855,126.85120000000003,126.85680000000004,37.48325,126.85400000000003,114.0,129.23721
GRID_018_028,37.481,37.4855,126.85680000000004,126.86240000000004,37.48325,126.85960000000003,0.0,129.23721
GRID_018_029,37.481,37.4855,126.86240000000004,126.86800000000004,37.48325,126.86520000000003,0.0,129.23721
GRID_018_030,37.481,37.4855,126.86800000000004,126.87360000000004,37.48325,126.87080000000003,0.0,129.23721
GRID_018_031,37.481,37.4855,126.87360000000004,126.87920000000004,37.48325,126.87640000000003,1343.5,129.23721
GRID_018_032,37.481,37.4855,126.87920000000004,126.88480000000004,37.48325,126.88200000000003,1482.0,129.23721
GRID_018_033,37.481,37.4855,126.88480000000004,126.89040000000004,37.48325,126.88760000000003,1395.5,27.15053
GRID_018_034,37.481,37.4855,126.89040000000004,126.89600000000004,37.48325,126.89320000000004,1960.5,27.15053
GRID_018_035,37.481,37.4855,126.89600000000004,126.90160000000004,37.48325,126.89880000000004,2884.5,27.15053
GRID_018_036,37.481,37.4855,126.90160000000004,126.90720000000005,37.48325,126.90440000000004,844.5,27.15053
GRID_018_037,37.481,37.4855,126.90720000000005,126.91280000000005,37.48325,126.91000000000004,716.0,27.15053
GRID_018_038,37.481,37.4855,126.91280000000005,126.91840000000005,37.48325,126.91560000000004,1165.5,27.15053
GRID_018_039,37.481,37.4855,126.91840000000005,126.92400000000005,37.48325,126.92120000000004,520.5,43.30896
GRID_018_040,37.481,37.4855,126.92400000000005,126.92960000000005,37.48325,126.92680000000004,2509.0,43.30896
GRID_018_041,37.481,37.4855,126.92960000000005,126.93520000000005,37.48325,126.93240000000004,1618.5,43.30896
GRID_018_042,37.481,37.4855,126.93520000000005,126.94080000000005,37.48325,126.93800000000005,777.0,43.30896
GRID_018_043,37.481,37.4855,126.94080000000005,126.94640000000005,37.48325,126.94360000000005,1709.5,43.30896
GRID_018_044,37.481,37.4855,126.94640000000005,126.95200000000006,37.48325,126.94920000000005,1100.5,43.30896
GRID_018_045,37.481,37.4855,126.95200000000006,126.95760000000006,37.48325,126.95480000000005,1773.0,43.30896
GRID_018_046,37.481,37.4855,126.95760000000006,126.96320000000006,37.48325,126.96040000000005,145.0,43.30896
GRID_018_047,37.481,37.4855,126.96320000000006,126.96880000000006,37.48325,126.96600000000005,78.5,43.30896
GRID_018_048,37.481,37.4855,126.96880000000006,126.97440000000006,37.48325,126.97160000000005,1276.0,43.30896
GRID_018_049,37.481,37.4855,126.97440000000006,126.98000000000006,37.48325,126.97720000000005,822.5,43.30896
GRID_018_050,37.481,37.4855,126.98000000000006,126.98560000000006,37.48325,126.98280000000005,1259.5,43.30896
GRID_018_051,37.481,37.4855,126.98560000000006,126.99120000000006,37.48325,126.98840000000006,134.0,43.30896
GRID_018_052,37.481,37.4855,126.99120000000006,126.99680000000006,37.48325,126.99400000000006,1304.5,188.96379000000002
GRID_018_053,37.481,37.4855,126.99680000000006,127.00240000000007,37.48325,126.99960000000006,365.0,188.96379000000002
GRID_018_054,37.481,37.4855,127.00240000000007,127.00800000000007,37.48325,127.00520000000006,408.5,188.96379000000002
GRID_018_055,37.481,37.4855,127.00800000000007,127.01360000000007,37.48325,127.01080000000006,1114.5,188.96379000000002
GRID_018_056,37.481,37.4855,127.01360000000007,127.01920000000007,37.48325,127.01640000000006,1446.0,188.96379000000002
GRID_018_057,37.481,37.4855,127.01920000000007,127.02480000000007,37.48325,127.02200000000006,443.0,188.96379000000002
GRID_018_058,37.481,37.4855,127.02480000000007,127.03040000000007,37.48325,127.02760000000006,365.0,188.96379000000002
GRID_018_059,37.481,37.4855,127.03040000000007,127.03600000000007,37.48325,127.03320000000006,1026.0,188.96379000000002
GRID_018_060,37.481,37.4855,127.03600000000007,127.04160000000007,37.48325,127.03880000000007,1465.0,188.96379000000002
GRID_018_061,37.481,37.4855,127.04160000000007,127.04720000000007,37.48325,127.04440000000007,1384.5,188.96379000000002
GRID_018_062,37.481,37.4855,127.04720000000007,127.05280000000008,37.48325,127.05000000000007,17.0,188.96379000000002
GRID_018_063,37.481,37.4855,127.05280000000008,127.05840000000008,37.48325,127.05560000000007,101.5,188.96379000000002
GRID_018_064,37.481,37.4855,127.05840000000008,127.06400000000008,37.48325,127.06120000000007,463.5,188.96379000000002
GRID_018_065,37.481,37.4855,127.06400000000008,127.06960000000008,37.48325,127.06680000000007,51.0,188.96379000000002
GRID_018_066,37.481,37.4855,127.06960000000008,127.07520000000008,37.48325,127.07240000000007,0.0,188.96379000000002
GRID_018_067,37.481,37.4855,127.07520000000008,127.08080000000008,37.48325,127.07800000000007,43.5,252.56369
GRID_018_068,37.481,37.4855,127.08080000000008,127.08640000000008,37.48325,127.08360000000008,203.5,252.56369
GRID_018_069,37.481,37.4855,127.08640000000008,127.09200000000008,37.48325,127.08920000000008,73.0,252.56369
GRID_018_070,37.481,37.4855,127.09200000000008,127.09760000000009,37.48325,127.09480000000008,55.5,252.56369
GRID_018_071,37.481,37.4855,127.09760000000009,127.10320000000009,37.48325,127.10040000000008,36.0,252.56369
GRID_018_072,37.481,37.4855,127.10320000000009,127.10880000000009,37.48325,127.10600000000008,84.0,252.56369
GRID_018_073,37.481,37.4855,127.10880000000009,127.11440000000009,37.48325,127.11160000000008,0.0,252.56369
GRID_018_074,37.481,37.4855,127.11440000000009,127.12000000000009,37.48325,127.11720000000008,1454.0,252.56369
GRID_018_075,37.481,37.4855,127.12000000000009,127.12560000000009,37.48325,127.12280000000008,2431.5,252.56369
GRID_018_076,37.481,37.4855,127.12560000000009,127.13120000000009,37.48325,127.12840000000008,781.0,252.56369
GRID_018_077,37.481,37.4855,127.13120000000009,127.1368000000001,37.48325,127.13400000000009,10.0,252.56369
GRID_018_078,37.481,37.4855,127.1368000000001,127.1424000000001,37.48325,127.13960000000009,89.0,252.56369
GRID_018_079,37.481,37.4855,127.1424000000001,127.1480000000001,37.48325,127.14520000000009,407.5,252.56369
GRID_018_080,37.481,37.4855,127.1480000000001,127.1536000000001,37.48325,127.15080000000009,0.0,172.63293000000002
GRID_018_081,37.481,37.4855,127.1536000000001,127.1592000000001,37.48325,127.15640000000009,0.0,172.63293000000002
GRID_018_082,37.481,37.4855,127.1592000000001,127.1648000000001,37.48325,127.16200000000009,0.0,172.63293000000002
GRID_018_083,37.481,37.4855,127.1648000000001,127.1704000000001,37.48325,127.16760000000009,0.0,172.63293000000002
GRID_018_084,37.481,37.4855,127.1704000000001,127.1760000000001,37.48325,127.1732000000001,0.0,172.63293000000002
GRID_018_085,37.481,37.4855,127.1760000000001,127.1816000000001,37.48325,127.1788000000001,0.0,172.63293000000002
GRID_018_086,37.481,37.4855,127.1816000000001,127.1872000000001,37.48325,127.1844000000001,0.0,172.63293000000002
GRID_018_087,37.481,37.4855,127.1872000000001,127.1928000000001,37.48325,127.1900000000001,0.0,172.63293000000002
GRID_018_088,37.481,37.4855,127.1928000000001,127.1984000000001,37.48325,127.1956000000001,0.0,172.63293000000002
GRID_018_089,37.481,37.4855,127.1984000000001,127.20400000000011,37.48325,127.2012000000001,0.0,172.63293000000002
GRID_019_000,37.4855,37.49,126.7,126.7056,37.48775,126.7028,0.0,129.23721
GRID_019_001,37.4855,37.49,126.7056,126.7112,37.48775,126.7084,0.0,129.23721
GRID_019_002,37.4855,37.49,126.7112,126.7168,37.48775,126.714,0.0,129.23721
GRID_019_003,37.4855,37.49,126.7168,126.72240000000001,37.48775,126.7196,0.0,129.23721
GRID_019_004,37.4855,37.49,126.72240000000001,126.72800000000001,37.48775,126.7252,0.0,129.23721
GRID_019_005,37.4855,37.49,126.72800000000001,126.73360000000001,37.48775,126.7308,0.0,129.23721
GRID_019_006,37.4855,37.49,126.73360000000001,126.73920000000001,37.48775,126.7364,0.0,129.23721
GRID_019_007,37.4855,37.49,126.73920000000001,126.74480000000001,37.48775,126.742,0.0,129.23721
GRID_019_008,37.4855,37.49,126.74480000000001,126.75040000000001,37.48775,126.7476,0.0,129.23721
GRID_019_009,37.4855,37.49,126.75040000000001,126.75600000000001,37.48775,126.7532,0.0,129.23721
GRID_019_010,37.4855,37.49,126.75600000000001,126.76160000000002,37.48775,126.75880000000001,0.0,129.23721
GRID_019_011,37.4855,37.49,126.76160000000002,126.76720000000002,37.48775,126.76440000000001,0.0,129.23721
GRID_019_012,37.4855,37.49,126.76720000000002,126.77280000000002,37.48775,126.77000000000001,0.0,129.23721
GRID_019_013,37.4855,37.49,126.77280000000002,126.77840000000002,37.48775,126.77560000000001,0.0,129.23721
GRID_019_014,37.4855,37.49,126.77840000000002,126.78400000000002,37.48775,126.78120000000001,0.0,129.23721
GRID_019_015,37.4855,37.49,126.78400000000002,126.78960000000002,37.48775,126.78680000000001,0.0,129.23721
GRID_019_016,37.4855,37.49,126.78960000000002,126.79520000000002,37.48775,126.79240000000001,0.0,129.23721
GRID_019_017,37.4855,37.49,126.79520000000002,126.80080000000002,37.48775,126.79800000000002,0.0,129.23721
GRID_019_018,37.4855,37.49,126.80080000000002,126.80640000000002,37.48775,126.80360000000002,0.0,129.23721
GRID_019_019,37.4855,37.49,126.80640000000002,126.81200000000003,37.48775,126.80920000000002,0.0,129.23721
GRID_019_020,37.4855,37.49,126.81200000000003,126.81760000000003,37.48775,126.81480000000002,0.0,129.23721
GRID_019_021,37.4855,37.49,126.81760000000003,126.82320000000003,37.48775,126.82040000000002,3.5,129.23721
GRID_019_022,37.4855,37.49,126.82320000000003,126.82880000000003,37.48775,126.82600000000002,124.5,129.23721
GRID_019_023,37.4855,37.49,126.82880000000003,126.83440000000003,37.48775,126.83160000000002,54.5,129.23721
GRID_019_024,37.4855,37.49,126.83440000000003,126.84000000000003,37.48775,126.83720000000002,315.0,129.23721
GRID_019_025,37.4855,37.49,126.84000000000003,126.84560000000003,37.48775,126.84280000000003,61.0,129.23721
GRID_019_026,37.4855,37.49,126.84560000000003,126.85120000000003,37.48775,126.84840000000003,18.0,129.23721
GRID_019_027,37.4855,37.49,126.85120000000003,126.85680000000004,37.48775,126.85400000000003,863.0,129.23721
GRID_019_028,37.4855,37.49,126.85680000000004,126.86240000000004,37.48775,126.85960000000003,160.5,129.23721
GRID_019_029,37.4855,37.49,126.86240000000004,126.86800000000004,37.48775,126.86520000000003,0.0,129.23721
GRID_019_030,37.4855,37.49,126.86800000000004,126.87360000000004,37.48775,126.87080000000003,1.0,129.23721
GRID_019_031,37.4855,37.49,126.87360000000004,126.87920000000004,37.48775,126.87640000000003,129.0,129.23721
GRID_019_032,37.4855,37.49,126.87920000000004,126.88480000000004,37.48775,126.88200000000003,480.5,129.23721
GRID_019_033,37.4855,37.49,126.88480000000004,126.89040000000004,37.48775,126.88760000000003,1426.0,129.23721
GRID_019_034,37.4855,37.49,126.89040000000004,126.89600000000004,37.48775,126.89320000000004,1323.5,27.15053
GRID_019_035,37.4855,37.49,126.89600000000004,126.90160000000004,37.48775,126.89880000000004,686.0,27.15053
GRID_019_036,37.4855,37.49,126.90160000000004,126.90720000000005,37.48775,126.90440000000004,746.5,27.15053
GRID_019_037,37.4855,37.49,126.90720000000005,126.91280000000005,37.48775,126.91000000000004,632.0,27.15053
GRID_019_038,37.4855,37.49,126.91280000000005,126.91840000000005,37.48775,126.91560000000004,834.5,32.587030000000006
GRID_019_039,37.4855,37.49,126.91840000000005,126.92400000000005,37.48775,126.92120000000004,290.5,32.587030000000006
GRID_019_040,37.4855,37.49,126.92400000000005,126.92960000000005,37.48775,126.92680000000004,1520.0,43.30896
GRID_019_041,37.4855,37.49,126.92960000000005,126.93520000000005,37.48775,126.93240000000004,930.0,43.30896
GRID_019_042,37.4855,37.49,126.93520000000005,126.94080000000005,37.48775,126.93800000000005,741.0,43.30896
GRID_019_043,37.4855,37.49,126.94080000000005,126.94640000000005,37.48775,126.94360000000005,373.0,43.30896
GRID_019_044,37.4855,37.49,126.94640000000005,126.95200000000006,37.48775,126.94920000000005,778.5,43.30896
GRID_019_045,37.4855,37.49,126.95200000000006,126.95760000000006,37.48775,126.95480000000005,485.0,43.30896
GRID_019_046,37.4855,37.49,126.95760000000006,126.96320000000006,37.48775,126.96040000000005,481.5,43.30896
GRID_019_047,37.4855,37.49,126.96320000000006,126.96880000000006,37.48775,126.96600000000005,290.0,43.30896
GRID_019_048,37.4855,37.49,126.96880000000006,126.97440000000006,37.48775,126.97160000000005,207.0,43.30896
GRID_019_049,37.4855,37.49,126.97440000000006,126.98000000000006,37.48775,126.97720000000005,464.5,43.30896
GRID_019_050,37.4855,37.49,126.98000000000006,126.98560000000006,37.48775,126.98280000000005,2290.0,43.30896
GRID_019_051,37.4855,37.49,126.98560000000006,126.99120000000006,37.48775,126.98840000000006,623.0,43.30896
GRID_019_052,37.4855,37.49,126.99120000000006,126.99680000000006,37.48775,126.99400000000006,1330.5,188.96379000000002
GRID_019_053,37.4855,37.49,126.99680000000006,127.00240000000007,37.48775,126.99960000000006,164.5,188.96379000000002
GRID_019_054,37.4855,37.49,127.00240000000007,127.00800000000007,37.48775,127.00520000000006,394.0,188.96379000000002
GRID_019_055,37.4855,37.49,127.00800000000007,127.01360000000007,37.48775,127.01080000000006,2101.5,188.96379000000002
GRID_019_056,37.4855,37.49,127.01360000000007,127.01920000000007,37.48775,127.01640000000006,2168.0,188.96379000000002
GRID_019_057,37.4855,37.49,127.01920000000007,127.02480000000007,37.48775,127.02200000000006,468.0,188.96379000000002
GRID_019_058,37.4855,37.49,127.02480000000007,127.03040000000007,37.48775,127.02760000000006,748.0,188.96379000000002
GRID_019_059,37.4855,37.49,127.03040000000007,127.03600000000007,37.48775,127.03320000000006,1551.5,188.96379000000002
GRID_019_060,37.4855,37.49,127.03600000000007,127.04160000000007,37.48775,127.03880000000007,605.5,188.96379000000002
GRID_019_061,37.4855,37.49,127.04160000000007,127.04720000000007,37.48775,127.04440000000007,287.5,188.96379000000002
GRID_019_062,37.4855,37.49,127.04720000000007,127.05280000000008,37.48775,127.05000000000007,407.5,188.96379000000002
GRID_019_063,37.4855,37.49,127.05280000000008,127.05840000000008,37.48775,127.05560000000007,149.0,188.96379000000002
GRID_019_064,37.4855,37.49,127.05840000000008,127.06400000000008,37.48775,127.06120000000007,15.5,188.96379000000002
GRID_019_065,37.4855,37.49,127.06400000000008,127.06960000000008,37.48775,127.06680000000007,780.0,188.96379000000002
GRID_019_066,37.4855,37.49,127.06960000000008,127.07520000000008,37.48775,127.07240000000007,24.5,244.96784999999997
GRID_019_067,37.4855,37.49,127.07520000000008,127.08080000000008,37.48775,127.07800000000007,8.0,252.56369
GRID_019_068,37.4855,37.49,127.08080000000008,127.08640000000008,37.48775,127.08360000000008,294.5,252.56369
GRID_019_069,37.4855,37.49,127.08640000000008,127.09200000000008,37.48775,127.08920000000008,3.0,252.56369
GRID_019_070,37.4855,37.49,127.09200000000008,127.09760000000009,37.48775,127.09480000000008,13.0,252.56369
GRID_019_071,37.4855,37.49,127.09760000000009,127.10320000000009,37.48775,127.10040000000008,1545.5,252.56369
GRID_019_072,37.4855,37.49,127.10320000000009,127.10880000000009,37.48775,127.10600000000008,278.5,252.56369
GRID_019_073,37.4855,37.49,127.10880000000009,127.11440000000009,37.48775,127.11160000000008,147.5,252.56369
GRID_019_074,37.4855,37.49,127.11440000000009,127.12000000000009,37.48775,127.11720000000008,335.5,252.56369
GRID_019_075,37.4855,37.49,127.12000000000009,127.12560000000009,37.48775,127.12280000000008,2809.5,252.56369
GRID_019_076,37.4855,37.49,127.12560000000009,127.13120000000009,37.48775,127.12840000000008,467.0,252.56369
GRID_019_077,37.4855,37.49,127.13120000000009,127.1368000000001,37.48775,127.13400000000009,269.5,252.56369
GRID_019_078,37.4855,37.49,127.1368000000001,127.1424000000001,37.48775,127.13960000000009,98.5,252.56369
GRID_019_079,37.4855,37.49,127.1424000000001,127.1480000000001,37.48775,127.14520000000009,193.0,252.56369
GRID_019_080,37.4855,37.49,127.1480000000001,127.1536000000001,37.48775,127.15080000000009,20.5,172.63293000000002
GRID_019_081,37.4855,37.49,127.1536000000001,127.1592000000001,37.48775,127.15640000000009,0.0,172.63293000000002
GRID_019_082,37.4855,37.49,127.1592000000001,127.1648000000001,37.48775,127.16200000000009,0.0,172.63293000000002
GRID_019_083,37.4855,37.49,127.1648000000001,127.1704000000001,37.48775,127.16760000000009,0.0,172.63293000000002
GRID_019_084,37.4855,37.49,127.1704000000001,127.1760000000001,37.48775,127.1732000000001,0.0,172.63293000000002
GRID_019_085,37.4855,37.49,127.1760000000001,127.1816000000001,37.48775,127.1788000000001,0.0,172.63293000000002
GRID_019_086,37.4855,37.49,127.1816000000001,127.1872000000001,37.48775,127.1844000000001,0.0,172.63293000000002
GRID_019_087,37.4855,37.49,127.1872000000001,127.1928000000001,37.48775,127.1900000000001,0.0,172.63293000000002
GRID_019_088,37.4855,37.49,127.1928000000001,127.1984000000001,37.48775,127.1956000000001,0.0,172.63293000000002
GRID_019_089,37.4855,37.49,127.1984000000001,127.20400000000011,37.48775,127.2012000000001,0.0,172.63293000000002
GRID_020_000,37.49,37.4945,126.7,126.7056,37.49225,126.7028,0.0,129.23721
GRID_020_001,37.49,37.4945,126.7056,126.7112,37.49225,126.7084,0.0,129.23721
GRID_020_002,37.49,37.4945,126.7112,126.7168,37.49225,126.714,0.0,129.23721
GRID_020_003,37.49,37.4945,126.7168,126.72240000000001,37.49225,126.7196,0.0,129.23721
GRID_020_004,37.49,37.4945,126.72240000000001,126.72800000000001,37.49225,126.7252,0.0,129.23721
GRID_020_005,37.49,37.4945,126.72800000000001,126.73360000000001,37.49225,126.7308,0.0,129.23721
GRID_020_006,37.49,37.4945,126.73360000000001,126.73920000000001,37.49225,126.7364,0.0,129.23721
GRID_020_007,37.49,37.4945,126.73920000000001,126.74480000000001,37.49225,126.742,0.0,129.23721
GRID_020_008,37.49,37.4945,126.74480000000001,126.75040000000001,37.49225,126.7476,0.0,129.23721
GRID_020_009,37.49,37.4945,126.75040000000001,126.75600000000001,37.49225,126.7532,0.0,129.23721
GRID_020_010,37.49,37.4945,126.75600000000001,126.76160000000002,37.49225,126.75880000000001,0.0,129.23721
GRID_020_011,37.49,37.4945,126.76160000000002,126.76720000000002,37.49225,126.76440000000001,0.0,129.23721
GRID_020_012,37.49,37.4945,126.76720000000002,126.77280000000002,37.49225,126.77000000000001,0.0,129.23721
GRID_020_013,37.49,37.4945,126.77280000000002,126.77840000000002,37.49225,126.77560000000001,0.0,129.23721
GRID_020_014,37.49,37.4945,126.77840000000002,126.78400000000002,37.49225,126.78120000000001,0.0,129.23721
GRID_020_015,37.49,37.4945,126.78400000000002,126.78960000000002,37.49225,126.78680000000001,0.0,129.23721
GRID_020_016,37.49,37.4945,126.78960000000002,126.79520000000002,37.49225,126.79240000000001,0.0,129.23721
GRID_020_017,37.49,37.4945,126.79520000000002,126.80080000000002,37.49225,126.79800000000002,0.0,129.23721
GRID_020_018,37.49,37.4945,126.80080000000002,126.80640000000002,37.49225,126.80360000000002,0.0,129.23721
GRID_020_019,37.49,37.4945,126.80640000000002,126.81200000000003,37.49225,126.80920000000002,0.0,129.23721
GRID_020_020,37.49,37.4945,126.81200000000003,126.81760000000003,37.49225,126.81480000000002,8.0,129.23721
GRID_020_021,37.49,37.4945,126.81760000000003,126.82320000000003,37.49225,126.82040000000002,197.5,129.23721
GRID_020_022,37.49,37.4945,126.82320000000003,126.82880000000003,37.49225,126.82600000000002,113.5,129.23721
GRID_020_023,37.49,37.4945,126.82880000000003,126.83440000000003,37.49225,126.83160000000002,226.0,129.23721
GRID_020_024,37.49,37.4945,126.83440000000003,126.84000000000003,37.49225,126.83720000000002,136.0,129.23721
GRID_020_025,37.49,37.4945,126.84000000000003,126.84560000000003,37.49225,126.84280000000003,722.0,129.23721
GRID_020_026,37.49,37.4945,126.84560000000003,126.85120000000003,37.49225,126.84840000000003,74.5,129.23721
GRID_020_027,37.49,37.4945,126.85120000000003,126.85680000000004,37.49225,126.85400000000003,666.0,129.23721
GRID_020_028,37.49,37.4945,126.85680000000004,126.86240000000004,37.49225,126.85960000000003,483.0,129.23721
GRID_020_029,37.49,37.4945,126.86240000000004,126.86800000000004,37.49225,126.86520000000003,0.0,129.23721
GRID_020_030,37.49,37.4945,126.86800000000004,126.87360000000004,37.49225,126.87080000000003,8.5,129.23721
GRID_020_031,37.49,37.4945,126.87360000000004,126.87920000000004,37.49225,126.87640000000003,160.0,129.23721
GRID_020_032,37.49,37.4945,126.87920000000004,126.88480000000004,37.49225,126.88200000000003,728.5,129.23721
GRID_020_033,37.49,37.4945,126.88480000000004,126.89040000000004,37.49225,126.88760000000003,1126.5,129.23721
GRID_020_034,37.49,37.4945,126.89040000000004,126.89600000000004,37.49225,126.89320000000004,964.5,130.19135
GRID_020_035,37.49,37.4945,126.89600000000004,126.90160000000004,37.49225,126.89880000000004,1723.0,130.19135
GRID_020_036,37.49,37.4945,126.90160000000004,126.90720000000005,37.49225,126.90440000000004,643.0,130.19135
GRID_020_037,37.49,37.4945,126.90720000000005,126.91280000000005,37.49225,126.91000000000004,491.5,32.587030000000006
GRID_020_038,37.49,37.4945,126.91280000000005,126.91840000000005,37.49225,126.91560000000004,5.0,32.587030000000006
GRID_020_039,37.49,37.4945,126.91840000000005,126.92400000000005,37.49225,126.92120000000004,190.5,32.587030000000006
GRID_020_040,37.49,37.4945,126.92400000000005,126.92960000000005,37.49225,126.92680000000004,1591.5,32.587030000000006
GRID_020_041,37.49,37.4945,126.92960000000005,126.93520000000005,37.49225,126.93240000000004,111.5,32.587030000000006
GRID_020_042,37.49,37.4945,126.93520000000005,126.94080000000005,37.49225,126.93800000000005,18.5,43.30896
GRID_020_043,37.49,37.4945,126.94080000000005,126.94640000000005,37.49225,126.94360000000005,48.5,43.30896
GRID_020_044,37.49,37.4945,126.94640000000005,126.95200000000006,37.49225,126.94920000000005,20.5,43.30896
GRID_020_045,37.49,37.4945,126.95200000000006,126.95760000000006,37.49225,126.95480000000005,227.5,43.30896
GRID_020_046,37.49,37.4945,126.95760000000006,126.96320000000006,37.49225,126.96040000000005,96.0,43.30896
GRID_020_047,37.49,37.4945,126.96320000000006,126.96880000000006,37.49225,126.96600000000005,16.0,43.30896
GRID_020_048,37.49,37.4945,126.96880000000006,126.97440000000006,37.49225,126.97160000000005,66.5,43.30896
GRID_020_049,37.49,37.4945,126.97440000000006,126.98000000000006,37.49225,126.97720000000005,126.5,43.30896
GRID_020_050,37.49,37.4945,126.98000000000006,126.98560000000006,37.49225,126.98280000000005,733.0,43.30896
