grid_id,center_lat,center_lon,demand_score,supply_score,commercial_count,station_count,supply_demand_ratio,population_density,accessibility_score,transport_score,imbalance_score,is_underserved,priority_level,high_demand,high_supply,public_parking_count,avg_hourly_load
GRID_017_043,37.47875,126.94360000000005,624.0,43.30896,200,4,14.408104004344596,2400,24.598472164035726,78.3747977420204,14.082930405046746,True,Critical,True,False,3,30.504971409662005
GRID_017_044,37.47875,126.94920000000003,609.5,43.30896,200,4,14.073300305525692,2400,26.115755400772017,84.3200457867323,13.755682823519216,True,Critical,True,False,0,30.504971409662005
GRID_017_045,37.47875,126.95480000000003,2376.5,43.30896,200,0,54.87317174090535,2400,27.38792386938113,61.21867338083972,53.634750172425626,True,Critical,True,False,0,30.504971409662005
GRID_017_046,37.47875,126.96040000000004,1259.0,43.30896,200,0,29.070197021586296,2400,28.40191064002441,34.75974696171097,28.41411759607989,True,Critical,True,False,0,30.504971409662005
GRID_017_047,37.47875,126.96600000000004,303.0,43.30896,200,1,6.996242809801944,2400,29.14663028479643,90.09290513571553,6.838346013989044,True,Critical,True,False,0,30.504971409662005
GRID_017_048,37.47875,126.97160000000004,152.0,43.30896,200,3,3.5096663600326585,2400,29.613535392096736,56.1849542491117,3.4304574063575406,True,High,False,False,0,30.504971409662005
GRID_017_049,37.47875,126.97720000000004,989.0,43.30896,200,1,22.835921250475653,2400,29.797082681700985,51.92820446079998,22.32054194005005,True,Critical,True,False,0,30.504971409662005
GRID_017_050,37.47875,126.98280000000004,2307.0,43.30896,200,2,53.26842297760094,2400,29.69505280565062,46.634372763778416,52.06621866096609,True,Critical,True,False,9,30.504971409662005
GRID_017_051,37.47875,126.98840000000006,253.5,43.30896,200,4,5.853292251764993,2400,29.30868228699661,86.95403795596678,5.72119047705024,True,Critical,True,False,0,30.504971409662005
GRID_017_052,37.47875,126.99400000000006,99.0,188.96379,200,3,0.5239098982932127,2400,28.642589733082037,52.47305717480821,0.5211519521694108,False,Low,False,True,0,30.504971409662005
GRID_017_053,37.47875,126.99960000000006,533.5,188.96379,200,0,2.823292229691202,2400,27.70450636449236,54.72980014207143,2.8084299644684916,True,High,True,True,0,30.504971409662005
GRID_017_054,37.47875,127.00520000000006,126.5,188.96379,200,1,0.6694404255968829,2400,26.50484641826904,88.17145180814512,0.6659163833275805,False,Low,False,True,0,30.504971409662005
GRID_017_055,37.47875,127.01080000000006,85.5,188.96379,200,2,0.4524676394350473,2400,25.056170367382933,34.27938638486421,0.4500857768735821,False,Low,False,True,0,30.504971409662005
GRID_017_056,37.47875,127.01640000000006,52.5,188.96379,200,4,0.2778310066706431,2400,23.37260020069023,80.88284569065479,0.2763684594837785,False,Low,False,True,0,30.504971409662005
GRID_017_057,37.47875,127.02200000000006,0.0,188.96379,113,0,0.0,1356,21.469241694710448,85.2887877107317,0.0,False,Low,False,True,0,30.504971409662005
GRID_017_058,37.47875,127.02760000000006,34.0,188.96379,90,1,0.1799286519390831,1080,19.36165676302393,84.72931816796378,0.1789814785228279,False,Low,False,True,0,30.504971409662005
GRID_017_059,37.47875,127.03320000000006,6.5,188.96379,200,0,0.0343981246354129,2400,17.065413728620186,74.83363838218415,0.0342170473646582,False,Low,False,True,0,30.504971409662005
GRID_017_060,37.47875,127.03880000000008,915.0,188.96379,200,1,4.842197544831208,2400,14.595728444025454,54.19359512455348,4.816707436717282,True,High,True,True,9,30.504971409662005
GRID_017_061,37.47875,127.04440000000008,1254.0,188.96379,200,1,6.636192045047361,2400,11.967197022886095,76.23459872449531,6.601258060812538,True,Critical,True,True,0,30.504971409662005
GRID_017_062,37.47875,127.05000000000008,863.5,188.96379,200,0,4.569658557335244,2400,9.193612559423542,51.62168637766352,4.545603138366528,True,High,True,True,0,30.504971409662005
GRID_017_063,37.47875,127.05560000000008,100.0,188.96379,200,0,0.5292019174678916,2400,6.287853508689551,54.56203440585153,0.5264161133024352,False,Low,False,True,0,30.504971409662005
GRID_017_064,37.47875,127.06120000000008,11.0,188.96379,200,1,0.058212210921468,2400,3.2618296637279087,72.53107190927614,0.0579057724632678,False,Low,False,True,0,30.504971409662005
GRID_017_065,37.47875,127.06680000000009,37.5,188.96379,122,1,0.1984507190504593,1464,0.1264719757514001,65.34277255441967,0.1974060424884132,False,Low,False,True,6,30.504971409662005
GRID_017_066,37.47875,127.07240000000009,0.0,188.96379,8,0,0.0,96,0.0,64.3995339538996,0.0,False,Low,False,True,0,30.504971409662005
GRID_017_067,37.47875,127.07800000000007,3.0,252.56369,28,1,0.0118781919918892,336,0.0,29.71553265838429,0.0118313469882063,False,Low,False,True,0,30.504971409662005
GRID_017_068,37.47875,127.08360000000008,3.5,252.56369,85,1,0.0138578906572041,1020,0.0,25.62115985245606,0.0138032381529074,False,Low,False,True,0,30.504971409662005
GRID_017_069,37.47875,127.08920000000008,0.0,252.56369,21,1,0.0,252,0.0,56.77542172709168,0.0,False,Low,False,True,0,30.504971409662005
GRID_017_070,37.47875,127.09480000000008,9.0,252.56369,32,0,0.0356345759756677,384,0.0,59.7494386287521,0.0354940409646191,False,Low,False,True,0,30.504971409662005
GRID_017_071,37.47875,127.10040000000008,18.0,252.56369,180,1,0.0712691519513355,2160,0.0,48.45394378616815,0.0709880819292383,False,Low,False,True,0,30.504971409662005
GRID_017_072,37.47875,127.10600000000008,10.0,252.56369,200,1,0.0395939733062975,2400,0.0,26.953546592994343,0.0394378232940213,False,Low,False,True,0,30.504971409662005
GRID_017_073,37.47875,127.11160000000008,10.0,252.56369,100,1,0.0395939733062975,1200,0.0,56.04299349230765,0.0394378232940213,False,Low,False,True,0,30.504971409662005
GRID_017_074,37.47875,127.11720000000008,518.5,252.56369,200,0,2.052947515931526,2400,0.0,48.61546684697866,2.044851137795005,True,High,True,True,0,30.504971409662005
GRID_017_075,37.47875,127.12280000000008,2918.5,252.56369,200,1,11.555501109442927,2400,0.0,42.82515583701869,11.50992872836012,True,Critical,True,True,0,30.504971409662005
GRID_017_076,37.47875,127.12840000000008,271.0,252.56369,200,0,1.0729966766006624,2400,0.0,51.553510211067135,1.0687650112679776,False,Medium,True,True,0,30.504971409662005
GRID_017_077,37.47875,127.13400000000009,54.0,252.56369,110,0,0.2138074558540065,1320,0.0,48.75367068624687,0.2129642457877151,False,Low,False,True,0,30.504971409662005
GRID_017_078,37.47875,127.13960000000009,102.5,252.56369,200,1,0.4058382263895495,2400,0.0,74.10644399149719,0.4042376887637184,False,Low,False,True,0,30.504971409662005
GRID_017_079,37.47875,127.14520000000007,346.0,252.56369,200,0,1.369951476397894,2400,0.0,69.97015032777304,1.3645486859731375,False,Medium,True,True,0,30.504971409662005
GRID_017_080,37.47875,127.15080000000007,0.0,252.56369,0,1,0.0,0,0.0,37.64940115375254,0.0,False,Low,False,True,0,30.504971409662005
GRID_017_081,37.47875,127.15640000000008,0.0,172.63293000000002,0,1,0.0,0,0.0,69.37188564659326,0.0,False,Low,False,False,0,30.504971409662005
GRID_017_082,37.47875,127.16200000000008,0.0,172.63293000000002,0,1,0.0,0,0.0,71.36859416736883,0.0,False,Low,False,False,0,30.504971409662005
GRID_017_083,37.47875,127.16760000000008,0.0,172.63293000000002,0,0,0.0,0,0.0,43.435452625088615,0.0,False,Low,False,False,0,30.504971409662005
GRID_017_084,37.47875,127.1732000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,64.36991867858262,0.0,False,Low,False,False,0,30.504971409662005
GRID_017_085,37.47875,127.1788000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,28.04230845534404,0.0,False,Low,False,False,0,30.504971409662005
GRID_017_086,37.47875,127.1844000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,45.94466900497531,0.0,False,Low,False,False,0,30.504971409662005
GRID_017_087,37.47875,127.1900000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,77.59490001588456,0.0,False,Low,False,False,0,30.504971409662005
GRID_017_088,37.47875,127.1956000000001,0.0,172.63293000000002,0,0,0.0,0,0.0,41.00400611712892,0.0,False,Low,False,False,0,30.504971409662005
GRID_017_089,37.47875,127.2012000000001,0.0,172.63293000000002,0,0,0.0,0,0.0,27.698050790419888,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_000,37.48325,126.7028,0.0,129.23721,0,1,0.0,0,0.0,35.370772013837744,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_001,37.48325,126.7084,0.0,129.23721,0,1,0.0,0,0.0,50.48022928080579,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_002,37.48325,126.714,0.0,129.23721,0,1,0.0,0,0.0,67.98917587750313,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_003,37.48325,126.7196,0.0,129.23721,0,1,0.0,0,0.0,29.244352505971595,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_004,37.48325,126.7252,0.0,129.23721,0,0,0.0,0,0.0,51.39761471601385,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_005,37.48325,126.7308,0.0,129.23721,0,1,0.0,0,0.0,34.13204628427371,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_006,37.48325,126.7364,0.0,129.23721,0,0,0.0,0,0.0,35.87728556184578,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_007,37.48325,126.742,0.0,129.23721,0,0,0.0,0,0.0,37.58440141119381,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_008,37.48325,126.7476,0.0,129.23721,0,0,0.0,0,0.0,71.83131820807344,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_009,37.48325,126.7532,0.0,129.23721,0,1,0.0,0,0.0,71.17391208267682,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_010,37.48325,126.7588,0.0,129.23721,0,1,0.0,0,0.0,20.98130199210875,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_011,37.48325,126.7644,0.0,129.23721,0,0,0.0,0,0.0,23.385361778917066,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_012,37.48325,126.77,0.0,129.23721,0,1,0.0,0,0.0,45.69492977274032,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_013,37.48325,126.7756,0.0,129.23721,0,0,0.0,0,0.0,59.41413166808655,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_014,37.48325,126.7812,0.0,129.23721,0,0,0.0,0,0.0,68.12502300845762,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_015,37.48325,126.7868,0.0,129.23721,0,1,0.0,0,0.0,48.64134659454697,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_016,37.48325,126.7924,0.0,129.23721,0,1,0.0,0,0.0,32.006895200991195,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_017,37.48325,126.79800000000002,0.0,129.23721,0,1,0.0,0,0.0,30.474117896645986,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_018,37.48325,126.80360000000002,0.0,129.23721,0,0,0.0,0,0.0,49.845372735597806,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_019,37.48325,126.80920000000002,0.0,129.23721,0,0,0.0,0,0.0,53.507863987860176,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_020,37.48325,126.81480000000002,0.0,129.23721,3,1,0.0,36,0.0,21.300054696645137,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_021,37.48325,126.82040000000002,111.5,129.23721,200,0,0.8627546199736128,2400,0.0,27.716095310572257,0.856130133623102,False,Low,False,False,0,30.504971409662005
GRID_018_022,37.48325,126.82600000000002,58.0,129.23721,200,0,0.4487871565782022,2400,0.0,23.46759310573978,0.4453412354272638,False,Low,False,False,0,30.504971409662005
GRID_018_023,37.48325,126.83160000000002,0.0,129.23721,14,1,0.0,168,0.0,22.093704138204373,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_024,37.48325,126.83720000000002,59.5,129.23721,200,1,0.460393720972466,2400,0.0,26.065756719386457,0.4568586811710723,False,Low,False,False,0,30.504971409662005
GRID_018_025,37.48325,126.84280000000004,59.0,129.23721,200,1,0.4565248661743781,2400,0.0,53.63532365343485,0.4530195325898029,False,Low,False,False,0,30.504971409662005
GRID_018_026,37.48325,126.84840000000004,11.5,129.23721,112,0,0.0889836603560228,1344,0.0,31.49299262719434,0.0883004173691988,False,Low,False,False,0,30.504971409662005
GRID_018_027,37.48325,126.85400000000004,114.0,129.23721,200,0,0.8820988939640526,2400,0.0,68.9175213505275,0.8753258765294496,False,Low,False,False,2,30.504971409662005
GRID_018_028,37.48325,126.85960000000004,0.0,129.23721,200,0,0.0,2400,0.0,54.9633305234662,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_029,37.48325,126.86520000000004,0.0,129.23721,0,1,0.0,0,0.0,58.11073736755069,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_030,37.48325,126.87080000000005,0.0,129.23721,36,0,0.0,432,0.0,62.39419915045137,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_031,37.48325,126.87640000000005,1343.5,129.23721,200,1,10.395612842462322,2400,0.0,32.6807631877811,10.31579223787119,True,Critical,True,False,0,30.504971409662005
GRID_018_032,37.48325,126.88200000000003,1482.0,129.23721,200,1,11.467285621532683,2400,0.0,24.264275097668303,11.379236394882843,True,Critical,True,False,0,30.504971409662005
GRID_018_033,37.48325,126.88760000000003,1395.5,27.15053,200,0,51.39862831406975,2400,1.6854924235730522,68.01159836935386,49.57277891393163,True,Critical,True,False,0,30.504971409662005
GRID_018_034,37.48325,126.89320000000004,1960.5,27.15053,200,0,72.2085351556673,2400,4.93252080761016,54.97174977137174,69.64344898657326,True,Critical,True,False,2,30.504971409662005
GRID_018_035,37.48325,126.89880000000004,2884.5,27.15053,200,1,106.24101997272246,2400,8.075848657734923,27.73946855331085,102.46698730006148,True,Critical,True,False,0,30.504971409662005
GRID_018_036,37.48325,126.90440000000004,844.5,27.15053,200,0,31.104365181821496,2400,11.104474803307184,32.405745325144885,29.999435179373176,True,Critical,True,False,2,30.504971409662005
GRID_018_037,37.48325,126.91000000000004,716.0,27.15053,200,1,26.371492563865235,2400,14.0062792990322,69.29387711711672,25.434689861967076,True,Critical,True,False,0,30.504971409662005
GRID_018_038,37.48325,126.91560000000004,1165.5,27.15053,200,0,42.92733880333091,2400,16.76799653981476,87.85977907101177,41.40241764542266,True,Critical,True,False,0,30.504971409662005
GRID_018_039,37.48325,126.92120000000004,520.5,43.30896,200,1,12.018298292085518,2400,19.375229612751568,70.98410132949903,11.747059736901972,True,Critical,True,False,4,30.504971409662005
GRID_018_040,37.48325,126.92680000000004,2509.0,43.30896,200,4,57.93258485080224,2400,21.812522741830364,43.09680883531589,56.62511600362545,True,Critical,True,False,0,30.504971409662005
GRID_018_041,37.48325,126.93240000000004,1618.5,43.30896,200,1,37.3710197612688,2400,24.06351074748666,33.60174480057772,36.527600738089994,True,Critical,True,False,0,30.504971409662005
GRID_018_042,37.48325,126.93800000000005,777.0,43.30896,200,4,17.940860274640627,2400,26.1111645781491,40.37846688474,17.53595661013032,True,Critical,True,False,0,30.504971409662005
GRID_018_043,37.48325,126.94360000000005,1709.5,43.30896,200,3,39.47220159523573,2400,27.93814878871291,41.845246828148746,38.58136142215931,True,Critical,True,False,0,30.504971409662005
GRID_018_044,37.48325,126.94920000000003,1100.5,43.30896,200,4,25.410446244841715,2400,29.527298902351333,65.65329783010327,24.836962998003113,True,Critical,True,False,0,30.504971409662005
GRID_018_045,37.48325,126.95480000000003,1773.0,43.30896,200,2,40.93841089695989,2400,30.86221293678271,75.15388280500318,40.014480141262624,True,Critical,True,False,0,30.504971409662005
GRID_018_046,37.48325,126.96040000000004,145.0,43.30896,200,0,3.3480369881890493,2400,31.92793230700984,94.92719252915066,3.272475815275285,True,High,False,False,0,30.504971409662005
GRID_018_047,37.48325,126.96600000000004,78.5,43.30896,200,2,1.812557955674761,2400,32.71166520117093,62.13330009990405,1.7716506999938613,False,Medium,False,False,0,30.504971409662005
GRID_018_048,37.48325,126.97160000000004,1276.0,43.30896,200,2,29.462725496063637,2400,33.20348512085677,76.43338375884966,28.79778717442251,True,Critical,True,False,0,30.504971409662005
GRID_018_049,37.48325,126.97720000000004,822.5,43.30896,200,3,18.99145119162409,2400,33.39692499591395,80.79035522179575,18.56283695216498,True,Critical,True,False,0,30.504971409662005
GRID_018_050,37.48325,126.98280000000004,1259.5,43.30896,200,3,29.081741976717986,2400,33.28938914984934,58.504783662699225,28.425401995442908,True,Critical,True,False,7,30.504971409662005
GRID_018_051,37.48325,126.98840000000006,134.0,43.30896,200,3,3.0940479752919487,2400,32.882324235706946,89.00694726417649,3.024219029288884,True,High,False,False,0,30.504971409662005
GRID_018_052,37.48325,126.99400000000006,1304.5,188.96379,200,2,6.903439013368646,2400,32.18112357166899,69.11497066741657,6.867098198030267,True,Critical,True,True,38,30.504971409662005
GRID_018_053,37.48325,126.99960000000006,365.0,188.96379,200,0,1.9315869987578045,2400,31.194779267836736,86.40453249571414,1.9214188135538883,False,Medium,True,True,0,30.504971409662005
GRID_018_054,37.48325,127.00520000000006,408.5,188.96379,200,0,2.1617898328563374,2400,29.935332727528035,70.57993807519208,2.1504098228404476,True,High,True,True,0,30.504971409662005
GRID_018_055,37.48325,127.01080000000006,1114.5,188.96379,200,1,5.897955370179652,2400,28.41719759605164,63.94263306642152,5.8669075827556405,True,Critical,True,True,0,30.504971409662005
GRID_018_056,37.48325,127.01640000000006,1446.0,188.96379,200,2,7.652259726585713,2400,26.65643586514736,61.92283441358165,7.611976998353213,True,Critical,True,True,0,30.504971409662005
GRID_018_057,37.48325,127.02200000000006,443.0,188.96379,200,0,2.34436449438276,2400,24.670059073408357,54.51796790403967,2.332023381929788,True,High,True,True,0,30.504971409662005
GRID_018_058,37.48325,127.02760000000006,365.0,188.96379,200,1,1.9315869987578045,2400,22.47540777273093,31.64544689580269,1.9214188135538883,False,Medium,True,True,0,30.504971409662005
GRID_018_059,37.48325,127.03320000000006,1026.0,188.96379,200,3,5.429611673220568,2400,20.089640221026883,32.48921657264641,5.4010293224829855,True,Critical,True,True,0,30.504971409662005
GRID_018_060,37.48325,127.03880000000008,1465.0,188.96379,200,1,7.752808090904613,2400,17.52934097506784,57.19597598687661,7.711996059880676,True,Critical,True,True,0,30.504971409662005
GRID_018_061,37.48325,127.04440000000008,1384.5,188.96379,200,1,7.32680054734296,2400,14.81024474734454,35.25294671669503,7.288231088672215,True,Critical,True,True,3,30.504971409662005
GRID_018_062,37.48325,127.05000000000008,17.0,188.96379,200,0,0.0899643259695415,2400,11.947061377782134,42.85072332927928,0.0894907392614139,False,Low,False,True,1,30.504971409662005
GRID_018_063,37.48325,127.05560000000008,101.5,188.96379,200,0,0.53713994622991,2400,8.953383368689572,37.41005205343997,0.5343123550019717,False,Low,False,True,0,30.504971409662005
GRID_018_064,37.48325,127.06120000000008,463.5,188.96379,200,1,2.452850887463678,2400,5.841656768985288,51.74477226359388,2.439938685156787,True,High,True,True,0,30.504971409662005
GRID_018_065,37.48325,127.06680000000009,51.0,188.96379,178,0,0.2698929779086247,2136,2.623197834338626,26.21936329221014,0.2684722177842419,False,Low,False,True,0,30.504971409662005
GRID_018_066,37.48325,127.07240000000009,0.0,188.96379,81,0,0.0,972,0.0,45.657061377759625,0.0,False,Low,False,True,0,30.504971409662005
GRID_018_067,37.48325,127.07800000000007,43.5,252.56369,51,0,0.1722337838823942,612,0.0,31.410894793540905,0.1715545313289927,False,Low,False,True,0,30.504971409662005
GRID_018_068,37.48325,127.08360000000008,203.5,252.56369,200,0,0.8057373567831544,2400,0.0,20.311128931555537,0.8025597040333338,False,Low,True,True,0,30.504971409662005
GRID_018_069,37.48325,127.08920000000008,73.0,252.56369,117,1,0.2890360051359718,1404,0.0,26.63468837421117,0.2878961100463556,False,Low,False,True,0,30.504971409662005
GRID_018_070,37.48325,127.09480000000008,55.5,252.56369,72,0,0.2197465518499511,864,0.0,43.78443982605799,0.2188799192818183,False,Low,False,True,0,30.504971409662005
GRID_018_071,37.48325,127.10040000000008,36.0,252.56369,200,1,0.142538303902671,2400,0.0,71.67882676975873,0.1419761638584767,False,Low,False,True,0,30.504971409662005
GRID_018_072,37.48325,127.10600000000008,84.0,252.56369,200,0,0.3325893757728991,2400,0.0,43.969756623795845,0.331277715669779,False,Low,False,True,0,30.504971409662005
GRID_018_073,37.48325,127.11160000000008,0.0,252.56369,200,1,0.0,2400,0.0,30.63044967448805,0.0,False,Low,False,True,0,30.504971409662005
GRID_018_074,37.48325,127.11720000000008,1454.0,252.56369,200,1,5.756963718735658,2400,0.0,40.63694533710623,5.734259506950699,True,Critical,True,True,0,30.504971409662005
GRID_018_075,37.48325,127.12280000000008,2431.5,252.56369,200,0,9.62727460942624,2400,0.0,57.96167878147504,9.589306733941283,True,Critical,True,True,0,30.504971409662005
GRID_018_076,37.48325,127.12840000000008,781.0,252.56369,200,1,3.092289315221836,2400,0.0,40.413440199454136,3.080093999263065,True,High,True,True,0,30.504971409662005
GRID_018_077,37.48325,127.13400000000009,10.0,252.56369,200,1,0.0395939733062975,2400,0.0,53.48991642845176,0.0394378232940213,False,Low,False,True,0,30.504971409662005
GRID_018_078,37.48325,127.13960000000009,89.0,252.56369,200,0,0.3523863624260478,2400,0.0,43.94244548284613,0.3509966273167897,False,Low,False,True,0,30.504971409662005
GRID_018_079,37.48325,127.14520000000007,407.5,252.56369,200,0,1.6134544122316237,2400,0.0,30.56308422763631,1.6070912992313686,False,Medium,True,True,0,30.504971409662005
GRID_018_080,37.48325,127.15080000000007,0.0,172.63293000000002,15,1,0.0,180,0.0,56.40504816406632,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_081,37.48325,127.15640000000008,0.0,172.63293000000002,1,0,0.0,12,0.0,79.27881732779446,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_082,37.48325,127.16200000000008,0.0,172.63293000000002,0,1,0.0,0,0.0,45.21853415957554,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_083,37.48325,127.16760000000008,0.0,172.63293000000002,0,1,0.0,0,0.0,23.66819753427149,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_084,37.48325,127.1732000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,57.9867398927467,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_085,37.48325,127.1788000000001,0.0,172.63293000000002,0,0,0.0,0,0.0,42.94780922908126,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_086,37.48325,127.1844000000001,0.0,172.63293000000002,0,0,0.0,0,0.0,22.777129486152333,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_087,37.48325,127.1900000000001,0.0,172.63293000000002,0,0,0.0,0,0.0,36.09571123964379,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_088,37.48325,127.1956000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,40.552270852514354,0.0,False,Low,False,False,0,30.504971409662005
GRID_018_089,37.48325,127.2012000000001,0.0,172.63293000000002,0,1,0.0,0,0.0,27.532406167172457,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_000,37.48775,126.7028,0.0,129.23721,0,0,0.0,0,0.0,77.27237361663234,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_001,37.48775,126.7084,0.0,129.23721,0,1,0.0,0,0.0,22.546046133938376,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_002,37.48775,126.714,0.0,129.23721,0,1,0.0,0,0.0,65.20373991737684,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_003,37.48775,126.7196,0.0,129.23721,0,1,0.0,0,0.0,37.18513026792283,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_004,37.48775,126.7252,0.0,129.23721,0,1,0.0,0,0.0,31.97610602515132,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_005,37.48775,126.7308,0.0,129.23721,0,1,0.0,0,0.0,71.57393134820013,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_006,37.48775,126.7364,0.0,129.23721,0,0,0.0,0,0.0,37.3963011311304,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_007,37.48775,126.742,0.0,129.23721,0,1,0.0,0,0.0,30.328872291191864,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_008,37.48775,126.7476,0.0,129.23721,0,0,0.0,0,0.0,27.234526538929096,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_009,37.48775,126.7532,0.0,129.23721,0,0,0.0,0,0.0,26.237916888604,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_010,37.48775,126.7588,0.0,129.23721,0,0,0.0,0,0.0,75.51916852291157,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_011,37.48775,126.7644,0.0,129.23721,0,0,0.0,0,0.0,31.093763558148204,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_012,37.48775,126.77,0.0,129.23721,0,0,0.0,0,0.0,59.27285752979485,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_013,37.48775,126.7756,0.0,129.23721,0,0,0.0,0,0.0,25.01636059158219,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_014,37.48775,126.7812,0.0,129.23721,0,1,0.0,0,0.0,36.595047255012254,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_015,37.48775,126.7868,0.0,129.23721,0,0,0.0,0,0.0,46.860362999848704,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_016,37.48775,126.7924,0.0,129.23721,0,1,0.0,0,0.0,40.2422947574876,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_017,37.48775,126.79800000000002,0.0,129.23721,0,0,0.0,0,0.0,22.139631608268814,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_018,37.48775,126.80360000000002,0.0,129.23721,0,1,0.0,0,0.0,33.48818528795832,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_019,37.48775,126.80920000000002,0.0,129.23721,0,0,0.0,0,0.0,37.402163531444245,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_020,37.48775,126.81480000000002,0.0,129.23721,16,0,0.0,192,0.0,66.4309799548234,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_021,37.48775,126.82040000000002,3.5,129.23721,200,1,0.0270819835866156,2400,0.0,42.58784165228488,0.0268740400688866,False,Low,False,False,0,30.504971409662005
GRID_019_022,37.48775,126.82600000000002,124.5,129.23721,176,1,0.9633448447238996,2112,0.0,76.4963692631276,0.9559479967361094,False,Low,False,False,0,30.504971409662005
GRID_019_023,37.48775,126.83160000000002,54.5,129.23721,71,0,0.4217051729915865,852,0.0,41.92070550543053,0.4184671953583772,False,Low,False,False,0,30.504971409662005
GRID_019_024,37.48775,126.83720000000002,315.0,129.23721,200,0,2.437378522795409,2400,0.0,76.6985060627483,2.418663606199795,True,High,True,False,11,30.504971409662005
GRID_019_025,37.48775,126.84280000000004,61.0,129.23721,200,0,0.4720002853667299,2400,0.0,41.47173024654751,0.4683761269148809,False,Low,False,False,0,30.504971409662005
GRID_019_026,37.48775,126.84840000000004,18.0,129.23721,151,1,0.1392787727311662,1812,0.0,75.86373484509258,0.1382093489257025,False,Low,False,False,0,30.504971409662005
GRID_019_027,37.48775,126.85400000000004,863.0,129.23721,200,1,6.677643381499801,2400,0.0,60.00780357424408,6.6263704512711845,True,Critical,True,False,0,30.504971409662005
GRID_019_028,37.48775,126.85960000000004,160.5,129.23721,200,0,1.2419023901862318,2400,0.0,73.56131207501704,1.2323666945875145,False,Medium,False,False,0,30.504971409662005
GRID_019_029,37.48775,126.86520000000004,0.0,129.23721,25,1,0.0,300,0.0,46.32906748234461,0.0,False,Low,False,False,0,30.504971409662005
GRID_019_030,37.48775,126.87080000000005,1.0,129.23721,48,1,0.0077377095961759,576,0.0,23.13707770423397,0.007678297162539,False,Low,False,False,0,30.504971409662005
GRID_019_031,37.48775,126.87640000000005,129.0,129.23721,200,1,0.9981645379066912,2400,0.0,48.22294542075053,0.990500333967535,False,Low,False,False,0,30.504971409662005
